WaferID, Point No , Film Thickness , Fit Rate , X[mm] , Y[mm] 
FCCGB506MMG3,18,3372,991,0,-98
FCCGB506MMG3,19,3371,992,37.5,-90.5
FCCGB506MMG3,20,3370,993,69.3,-69.3
FCCGB506MMG3,21,3369,993,90.5,-37.5
FCCGB506MMG3,22,3370,994,98,0
FCCGB506MMG3,23,3370,994,90.5,37.5
FCCGB506MMG3,24,3370,993,69.3,69.3
FCCGB506MMG3,25,3370,993,37.5,90.5
FCCGB506MMG3,26,3387,994,0,147
FCCGB506MMG3,27,3388,994,-38.1,142
FCCGB506MMG3,28,3386,993,-73.5,127.3
FCCGB506MMG3,29,3388,993,-103.9,103.9
FCCGB506MMG3,30,3387,992,-127.3,73.5
FCCGB506MMG3,31,3388,993,-142,38.1
FCCGB506MMG3,32,3388,992,-147,0
FCCGB506MMG3,33,3390,992,-142,-38.1
FCCGB506MMG3,34,3390,992,-127.3,-73.5
FCCGB506MMG3,35,3390,992,-103.9,-103.9
FCCGB506MMG3,36,3391,992,-73.5,-127.3
FCCGB506MMG3,37,3388,992,-38.1,-142
FCCGB506MMG3,38,3374,991,0,-140
FCCGB506MMG3,39,3386,993,38.1,-142
FCCGB506MMG3,40,3386,994,73.5,-127.3
FCCGB506MMG3,41,3386,995,103.9,-103.9
FCCGB506MMG3,42,3386,995,127.3,-73.5
FCCGB506MMG3,43,3386,996,142,-38.1
FCCGB506MMG3,44,3388,996,147,0
FCCGB506MMG3,45,3388,996,142,38.1
FBERD724MMF4,46,3389,996,127.3,73.5
FBERD724MMF4,47,3391,996,103.9,103.9
FBERD724MMF4,48,3390,995,73.5,127.3
FBERD724MMF4,49,3388,995,38.1,142
FBERD724MMF4,1,3388,991,0,0
FBERD724MMF4,2,3377,990,0,49
FBERD724MMF4,3,3376,989,-34.7,34.7
FBERD724MMF4,4,3378,989,-49,0
FBERD724MMF4,5,3377,989,-34.7,-34.7
FBERD724MMF4,6,3376,989,0,-49
FBERD724MMF4,7,3378,990,34.7,-34.7
FBERD724MMF4,8,3377,990,49,0
FBERD724MMF4,9,3379,991,34.7,34.7
FBERD724MMF4,10,3373,990,0,98
FBERD724MMF4,11,3374,989,-37.5,90.5
FBERD724MMF4,12,3374,988,-69.3,69.3
FBERD724MMF4,13,3374,988,-90.5,37.5
FBERD724MMF4,14,3373,988,-98,0
FBERD724MMF4,15,3374,988,-90.5,-37.5
FBERD724MMF4,16,3374,988,-69.3,-69.3
FBERD724MMF4,17,3373,987,-37.5,-90.5
FBERD724MMF4,18,3373,988,0,-98
FBERD724MMF4,19,3374,989,37.5,-90.5
FBERD724MMF4,20,3373,990,69.3,-69.3
FBERD724MMF4,21,3372,990,90.5,-37.5
FBERD724MMF4,22,3372,991,98,0
FBERD724MMF4,23,3373,991,90.5,37.5
FBERD724MMF4,24,3372,991,69.3,69.3
FBERD724MMF4,25,3372,990,37.5,90.5
FBERD724MMF4,26,3395,993,0,147
FBERD724MMF4,27,3396,992,-38.1,142
FBERD724MMF4,28,3395,990,-73.5,127.3
FBERD726MMG5,29,3393,990,-103.9,103.9
FBERD726MMG5,30,3393,990,-127.3,73.5
FBERD726MMG5,31,3392,990,-142,38.1
